user_id,username,name,sex,address,mail,birthdate,country,job,phone_number,date
W450060953,lliang,周宗翰,F,44540 屏東民享路75號之1,junjiang@yahoo.com,2019-11-11,韓國,室內設計／裝潢人員,08-66306320,1993-07-04
V821175650,aqiao,呂惠如,F,92420 光復新店巷394號之3,gzhou@yahoo.com,2019-11-16,美國,電信及電力線路架設工,008 11625332,2016-08-28
S364083470,chao46,蕭雅文,M,621 中壢市淡水巷669號之7,xyao@gmail.com,2008-09-18,索馬利亞,品管／品保工程師,0953-307885,2007-01-13
A572791086,tao45,高怡萱,F,900 嘉義縣天母巷41號之3,gang75@yahoo.com,1984-10-13,冰島,經營管理主管,0931581479,2019-07-17
X760030015,shentao,劉家瑋,F,69104 新營中山巷85號8樓,isun@gmail.com,1935-09-03,烏干達,倉管,(00) 28586834,1999-08-18
Q617270083,chengjun,蕭琬婷,M,90783 台南縣和街路67號2樓,juanding@hotmail.com,1991-06-13,香港,電話客服類人員,05-6286750,2003-06-30
V949631215,maojing,張鈺婷,M,170 平鎮市小碧潭街6號2樓,longgang@yahoo.com,1939-11-30,馬達加斯加,光學工程師,04-9874576,1970-03-13
I247051930,dengxiuying,崔懿,F,21513 白沙紅樹林路844號8樓,liangjing@hotmail.com,1980-12-03,塞內加爾,計程車司機,0980-181520,2012-05-02
C678397190,li96,鐘思穎,M,619 太平市太平路49號之2,fangxiang@gmail.com,1935-12-11,蒙古,通訊軟體工程師,0996981588,2016-06-25
H245116317,jingkong,張怡伶,M,41933 卑南新興街1號之9,nalong@yahoo.com,1972-07-20,斯洛伐克,金融交易員,0907-117256,1970-06-17
S841127624,weicai,劉冠宇,F,16641 蘆洲和街路9段3號之0,mduan@hotmail.com,1998-11-03,玻利維亞,油漆工,0935738248,2009-03-21
E316453422,xiuying46,劉佩珊,F,341 中和復興街6段58號之4,adai@hotmail.com,1919-03-09,科克群島,藥學助理,0981-582183,1990-11-30
V798451744,tjin,江雅文,M,47993 褒忠勝利巷642號9樓,chao30@hotmail.com,1971-09-14,哥斯大黎加,美髮工作者,01-23918120,1994-11-16
E391561934,fangang,王惠如,M,93243 三重長春路147號2樓,ojia@yahoo.com,1967-02-23,獅子山,品管／品保主管,04 5745241,2000-01-06
W910681259,yantian,張筱涵,M,302 永康福德巷4號之5,minli@hotmail.com,1969-01-13,塞席爾,法務人員,038 74282383,1983-11-28
M963144752,gangqin,馮詩涵,F,197 臺東大同巷49號3樓,li39@yahoo.com,1935-03-28,貝里斯,補習班老師,(04) 81285223,1980-01-06
V018756634,utao,丁筱涵,F,98756 草屯士林巷543號之1,awei@hotmail.com,1935-12-16,巴哈馬,日式廚師,01 5952028,1979-10-09
H194675791,jie93,董怡安,F,737 褒忠市三民路103號6樓,min99@yahoo.com,1918-06-29,英國,電子工程師,09-9631167,1971-01-03
K957881577,yanggu,梁怡安,M,75881 斗六市雙連巷878號6樓,glong@hotmail.com,1940-07-16,澳門,RF通訊工程師,03-9368372,2010-03-03
Z311041139,tao59,冶庭瑋,M,540 台東北投街58號之5,jie79@hotmail.com,1947-01-21,安圭拉,才藝類老師,(02) 25993345,1991-08-30
D239804865,khou,李信宏,F,506 竹田劍潭路589號之2,yejuan@yahoo.com,1990-07-23,阿爾及利亞,LCD設備工程師,05-2919545,1985-09-02
C639743684,xiuying63,韋宜君,F,359 桃園縣新生路930號3樓,tao45@gmail.com,1942-09-06,巴拿馬,特殊工程師,00-1176749,1970-09-22
E749938860,lei03,劉志宏,M,10613 古坑縣光明路894號之1,wei41@hotmail.com,1984-10-31,斯里蘭卡,軟體專案主管,(09) 85820598,2019-07-24
C694994442,yinxia,胡琬婷,M,308 牡丹縣文昌街3號之9,pingqiu@hotmail.com,1957-04-30,玻利維亞,美姿美儀人員,09-7162996,2010-04-27
B822814023,linyong,張怡安,F,331 蘆洲縣民有街21號之0,vwan@hotmail.com,1927-03-10,泰國,補習班導師／管理人員,055 94567171,1973-08-30
M727927035,chengjun,白怡如,M,55074 朴子縣林森街97號之7,qfu@yahoo.com,1991-09-02,巴布亞紐幾內亞,半導體製程工程師,08-85981221,1988-04-17
B104526698,yujie,張怡萱,F,13830 嘉義縣民富巷63號4樓,guiyingsong@yahoo.com,1949-02-07,巴布亞紐幾內亞,美容工作者,03-5452610,2018-02-20
C396443257,djia,姚詩涵,F,64895 北竿德街9段6號7樓,cwen@gmail.com,1962-11-27,澳大利亞,營造工程師,0904-671331,1982-09-06
Y076016400,dzheng,王雅涵,M,83848 蘆洲市育英街8段2號5樓,ming40@gmail.com,1979-10-12,迦納,工業工程師／生產線規劃,028 82233660,1992-04-20
X441515832,lujie,趙怡伶,F,61113 橫山縣和街街419號4樓,chao90@yahoo.com,1908-08-30,巴基斯坦,會計師,01-72056648,1979-12-10
V702758096,duanming,余志偉,M,27438 北港永安巷7段689號之3,min15@gmail.com,1945-12-02,玻利維亞,專科護理師,08 7913306,1976-02-26
K120850443,yang38,蔣淑華,M,699 卑南大同街72號之9,jun30@hotmail.com,1950-11-10,瓜地馬拉,內業工程師,092 74250146,1998-09-20
S194662931,mogang,陸筱涵,F,628 豐原自立街9號6樓,tanming@hotmail.com,1933-04-06,索羅門群島,生管助理,05 6546966,2000-03-13
S512896377,fanghou,何嘉玲,M,145 中和市建國巷38號之2,jie23@yahoo.com,1916-11-27,奧地利,發包人員,01-36339709,1991-03-22
A162225972,zouyan,童慧君,F,715 高雄縣大智街44號之6,ttao@gmail.com,1977-04-02,阿曼,水產養殖工作者,0920-014766,1986-08-10
R870208037,jing09,李嘉玲,M,103 雲林縣東興路6段623號4樓,nliao@gmail.com,1982-11-06,約旦,文件管理師,060 70157259,2014-01-14
X934813062,sqian,王柏翰,F,671 基隆仁愛巷9段1號5樓,yan25@hotmail.com,1943-09-10,加彭,美髮類助理,01-68969345,1972-03-13
N980020604,qiangtian,楊雅萍,M,335 阿里山昆陽街7號之9,rjia@gmail.com,2009-03-29,肯亞,牙醫助理,05-18698834,1991-11-12
S632295525,kzeng,趙詩涵,M,692 臺中縣國凱八德巷4號1樓,huangyong@hotmail.com,1977-12-27,貝南,視聽工程類人員,02 7425170,1972-10-10
Q830184274,chao78,鄧雅萍,F,85254 頭份縣中山巷56號8樓,eliang@hotmail.com,2007-09-02,突尼西亞,生物科技研發人員,(09) 26811889,1990-01-31
K496686483,na60,楊淑玲,F,67177 三重市西門路66號9樓,junzhu@yahoo.com,1943-01-19,蒲隆地,ISO／品保人員,01 2791475,1997-04-07
F026857060,jing69,柳志豪,M,874 太平市學府路414號之5,uwei@gmail.com,1949-10-27,迦納,電子商務技術主管,07-5758303,1997-01-11
O409660426,min93,田筱涵,F,703 花蓮縣光華街4號4樓,xiuying62@gmail.com,1931-11-29,瑞典,車床人員,0909-515870,1976-07-03
S903784094,lzhong,黃承翰,M,42383 南投市福安街2段982號3樓,jie57@gmail.com,1986-05-05,諾魯,藝術指導／總監,04 1249136,2005-02-25
Z827488418,sye,林美玲,F,62371 北港福安街1號之7,renna@yahoo.com,1994-04-19,馬爾他,催收人員,(02) 40944188,2004-04-25
I639297942,taotang,李佳樺,F,17491 竹田雙連巷2段50號3樓,juan83@yahoo.com,1917-04-26,俄羅斯,消防專業人員,09 3884326,2004-01-04
X272521456,minyan,黃郁雯,M,18526 八德市景美街21號之0,fangqin@yahoo.com,1942-10-04,中國大陸,廣告設計,0955-325176,1998-01-25
T893010528,jie75,鐘佩君,F,34006 彰化市自由街353號之5,jiaguiying@gmail.com,2010-11-23,馬拉威,設計助理,0994-125924,1985-06-19
P075196777,fangjing,謝佳玲,F,63479 中壢市三民街5段751號之8,tao06@gmail.com,2006-02-19,委內瑞拉,資訊設備管制人員,03-7991182,2018-05-28
F204343896,kzhong,喬哲瑋,F,32738 板橋縣西門巷8號7樓,wei84@hotmail.com,1952-03-14,史瓦濟蘭,半導體工程師,01-5920265,2003-01-07
B487377146,taoping,任靜怡,F,41983 北竿市四維街4號之8,sutao@yahoo.com,1978-04-12,芬蘭,行政人員,041 35122079,2003-09-29
S209636891,blai,艾俊傑,M,62743 馬公永寧巷7號2樓,zhuwei@yahoo.com,2015-02-14,亞塞拜然,營養師,03-2493525,1982-09-17
Q277893646,dyin,吳怡萱,M,72914 澎湖奇岩巷1段3號之7,xmao@hotmail.com,1928-05-14,西班牙,助理教授,003 85287600,2003-07-28
E232914008,jinglei,黃柏翰,M,966 中和光華街359號之4,yanhao@hotmail.com,1972-07-28,汶萊,特殊教育教師,02-3807311,2011-10-01
O208314336,xiulanyu,趙淑惠,M,967 新營市中山路496號7樓,luoping@gmail.com,1970-05-21,烏拉圭,廠務助理,02-7184340,1976-03-06
E182029855,xlei,高羽,M,555 彰化景美路8段32號4樓,juan54@yahoo.com,1971-09-28,馬爾他,估算人員,01-8060361,1983-07-18
K603905576,dyu,申雅玲,M,65829 草屯市龍山寺巷408號4樓,yan82@gmail.com,1947-09-15,哥倫比亞,補習班導師／管理人員,0929-076758,2007-01-30
S074878586,fqiu,盛淑慧,M,262 豐原西門路5號3樓,jieguo@hotmail.com,1914-03-05,墨西哥,麻醉醫師,025 90454457,2017-10-17
Z397921706,chaoliang,莊佩珊,F,577 光復市中和路13號4樓,qiang32@hotmail.com,1934-05-30,日本,保安服務工作,0953-003981,1990-06-22
X424447220,qiuping,陳俊賢,M,109 新營復興街16號之3,chao95@gmail.com,1970-07-11,阿拉伯聯合大公國,傳銷人員,09 8622512,1983-05-17
F996617215,cliu,李建宏,M,61343 斗六育英路61號之5,pcai@hotmail.com,1936-11-10,菲律賓,客戶服務主管,(07) 12258309,1971-04-08
T851659864,pengtao,許淑慧,F,95535 新竹縣自強路754號之0,chaoyin@gmail.com,2020-12-31,尼泊爾,產品售後技術服務,00 3275549,1983-05-22
D035956458,weiwen,盧龍,M,179 牡丹永和街2段46號6樓,li28@gmail.com,1933-11-30,阿路巴,數理補習班老師,(02) 73000592,2001-03-25
V751091230,xiuyinghuang,余淑惠,M,364 北斗博愛巷8段7號之4,caojun@yahoo.com,1914-03-23,索馬利亞,副教授,07 8209222,2018-11-05
F162794405,xiuyinghu,吳佳樺,F,578 雲林縣自強路5號之7,jing16@gmail.com,1919-04-19,聖文森及格瑞那丁,消防員,029 54003669,1995-08-02
F622625189,qlu,周俊賢,M,34245 新營縣民富巷100號之4,zhongxiulan@gmail.com,2012-01-27,直布羅陀,醫事檢驗師,02-7905764,2020-06-17
N819557952,yangcai,王志豪,F,81364 新北縣中央街1段63號之1,fenglei@yahoo.com,2007-10-05,衣索匹亞,泥水工,(09) 66090282,1980-04-19
I150709388,gaomin,蘇柏翰,M,731 竹北市自由路72號之4,vluo@yahoo.com,2021-01-30,不丹,主管特別助理,(00) 90217196,1986-08-12
Q508392696,xiaxie,杜承翰,F,40254 太平延平巷906號1樓,tao80@hotmail.com,1973-04-03,幾內亞,節目助理,0956098582,2014-01-10
D088109597,wfu,韋淑慧,F,547 光復水源巷97號之3,yonglin@yahoo.com,1989-08-07,哥斯大黎加,家事服務人員,0997-575113,2012-07-21
F009845256,txu,傅慧君,F,530 臺東縣淡水街56號之8,tao12@gmail.com,1933-12-11,阿爾巴尼亞,西餐廚師,0915-454080,1986-03-06
E687022896,junliu,張惠婷,M,431 竹北福安巷34號9樓,fmeng@gmail.com,1935-04-16,安哥拉,農林業設備操作員,03-6478356,2010-09-23
Q342200884,gang14,李怡安,F,30231 蘆竹市石牌路6段682號之4,tshi@gmail.com,1949-06-21,日本,活動企劃人員,08-45772652,1994-05-20
T638592818,xia15,馬懿,F,21358 大里關渡巷5段8號之2,minglai@yahoo.com,2004-05-05,斐濟,派報生／傳單派送,0963-966042,2018-11-06
Y698819847,jie03,陶淑芬,M,675 新北成功巷28號之7,duxia@hotmail.com,1966-12-26,迦納,軟體專案管理師,0952824281,1998-12-14
U777054767,changyang,孫雅琪,F,41118 苗栗象山路606號3樓,chao02@hotmail.com,1948-03-11,安哥拉,製鞋類人員,0983-076097,1987-03-03
H206191472,jun78,蔣冠廷,M,99176 北港土城路4號之4,jing20@yahoo.com,1940-08-28,不丹,通訊軟體工程師,05-9586832,2020-02-26
F571724630,jie62,劉承翰,M,63729 白沙市民富路68號9樓,tao21@gmail.com,1905-12-25,聖多美及普林西比,電台工作人員,0906-055516,2013-11-19
E746144371,pengjun,張佩君,M,19611 台東忠孝街9號之3,tao00@gmail.com,1924-05-14,亞塞拜然,補習班老師,00-71131953,1973-11-06
R832195126,jiezhong,張詩婷,F,90529 豐原縣光華巷9號之0,xiuying58@hotmail.com,2001-05-06,德國,電子設備裝修工,0986781842,2017-03-07
B464786237,pye,趙淑娟,M,811 蘆竹明德路14號9樓,yong98@hotmail.com,1945-06-09,緬甸,生產設備工程師,01-4478287,1999-11-26
D979463924,renwei,粟佳慧,M,721 蘆竹市士林路5號之1,tpan@gmail.com,1970-10-04,阿路巴,機構工程師,02-5742641,1993-01-28
I390027101,zliu,馬惠如,F,352 阿里山北投路6段41號之1,sye@yahoo.com,2015-08-08,加拿大,醫療從業人員,07-53911858,2002-03-12
Y054763705,xiuyingzhong,陳志豪,F,20298 牡丹中山巷93號之7,minsun@yahoo.com,2008-01-14,捷克,砌磚工,03-5842103,2001-09-13
J105572973,nawan,江婷婷,M,231 台東中山路43號7樓,qiangzhu@hotmail.com,1982-05-04,愛爾蘭,勞工安全衛生管理人員,08-16517874,2002-07-28
O151982606,jun05,朱冠霖,M,177 平鎮市中正街15號之4,tao54@gmail.com,1981-09-07,巴拉圭,土木技師／土木工程師,057 86906852,2010-08-01
H426710556,kangwei,陳俊宏,F,20214 新北太平路447號之9,guiyingwan@gmail.com,1989-04-05,印度,理賠人員,05-90663082,2014-08-10
P321664820,lei29,何信宏,M,689 朴子文化巷90號7樓,qiangfu@gmail.com,1963-01-01,愛爾蘭,醫事放射師,08-73317856,2019-07-19
W680071174,shiyan,梁俊宏,M,683 中壢縣劍潭巷716號之5,lfeng@yahoo.com,1917-03-24,阿曼,化學研究員,(07) 39326250,1981-05-19
S482687254,ewan,王筱涵,F,53797 台中市育英巷27號4樓,etao@hotmail.com,1964-06-04,美國,建築設計／繪圖人員,0982-389325,1972-12-19
L410976060,minchang,王怡君,M,314 豐原縣中正街527號9樓,yonghuang@hotmail.com,1984-09-07,希臘,醫藥研發人員,0966450086,1981-05-19
D223736712,qinming,梅彥廷,M,996 梅山光復路2段936號之4,houxiuying@yahoo.com,1960-02-21,沙烏地阿拉伯,農藝作物栽培工作者,086 53045114,2017-04-21
F714568758,qiaoyang,崔鈺婷,M,73917 褒忠市文化街9段759號3樓,na73@yahoo.com,1976-01-01,越南,市場調查／市場分析,08 5510185,2018-08-02
Q897148009,tanjuan,李心怡,F,209 橫山市東興街4段455號之0,weifan@gmail.com,1930-09-12,羅馬尼亞,市場調查／市場分析,07-33319073,1977-01-02
U460228273,zhengna,陳庭瑋,M,923 台中縣文山街4段358號8樓,yangdong@gmail.com,1962-02-14,法國,土地開發人員,035 29251618,2005-07-07
W367695426,ping17,朱雅婷,M,22298 馬公縣五福巷8號之6,vyin@gmail.com,1959-02-04,科威特,音樂老師,0955-692192,2012-12-09
Q152390527,naxia,王佳蓉,F,36093 蘆洲民生路7段878號6樓,xiuying96@hotmail.com,1929-06-21,諾魯,通信測試維修人員,0944726513,2006-11-17
F365321072,xujun,王淑貞,M,76189 關山市新興路388號4樓,gdai@yahoo.com,1905-07-02,科威特,電機技師／工程師,0921735053,1979-03-21
C390137379,yong60,王雅涵,F,598 金門永寧路5段75號2樓,nxiong@hotmail.com,2005-01-07,瑞典,木工,0912-040197,2009-09-21
F873982964,jingjiang,陳馨儀,M,57196 蘆竹東興巷59號2樓,xiaoxia@gmail.com,1940-04-17,摩洛哥,電機裝修工,(09) 96664916,1997-09-23
O513630183,rye,寧彥廷,F,59076 花蓮長春路796號7樓,guiying16@hotmail.com,1943-08-24,厄瓜多爾,櫃檯接待人員,0963168006,2017-04-26
I328285511,xia49,王郁婷,M,172 竹北縣水源街5號之2,mingduan@gmail.com,1969-10-10,衣索匹亞,國內業務人員,051 78863039,1993-08-03
N276466270,tao12,李佳蓉,M,571 員林和街街8號之6,jingqiao@yahoo.com,1962-01-28,開曼群島,韌體設計工程師,01-22526725,2010-06-03
T205953904,zhaojun,馬宜君,F,25839 花蓮民權街4號之5,uzhou@yahoo.com,1914-10-19,挪威,業務支援工程師,06 4460482,1974-08-23
I734193930,fmo,吳雅文,M,841 馬公新生街6段97號之4,xiulan85@gmail.com,1981-08-18,阿曼,產品企劃主管,0903-262549,2007-11-13
Y117899157,lyang,戚琬婷,M,49949 阿里山市紅樹林路7段364號5樓,zlai@gmail.com,1974-09-26,剛果共和國,醫藥業務代表,049 37487294,1993-01-08
V695374949,leisun,馬佩君,M,679 八德古亭巷892號之8,wfu@hotmail.com,1962-06-24,白俄羅斯,發行企劃／出版人員,032 13273032,1992-07-30
F749775693,huanglei,姜佳蓉,F,16912 蘆竹迴龍路5號5樓,gli@gmail.com,1984-07-04,貝里斯,調酒師／吧台人員,0966-089060,1996-03-11
Q573696929,natan,陳淑貞,F,43015 汐止忠義路559號1樓,jie09@hotmail.com,1907-04-10,克羅埃西亞,網路管理工程師,0962-758426,1988-01-08
J429440915,pwen,聶俊傑,M,216 高雄永寧路98號4樓,junyi@hotmail.com,1978-08-25,法國,類比IC設計工程師,(05) 34478620,1995-10-26
S546401880,hulei,劉婉婷,M,48809 新營市大同巷88號8樓,qinli@yahoo.com,1951-08-12,坦尚尼亞,天文研究員,08-44209797,2000-06-17
H072633120,jialei,張郁婷,M,354 桃園縣大智街8號之3,zwang@hotmail.com,1985-09-03,愛爾蘭,法務助理,0959520597,1976-11-24
H379229406,weizhong,賴家瑜,M,213 卑南縣昆陽路6號0樓,guiyingyi@hotmail.com,1982-07-15,賴索托,產品行銷人員,(01) 57714104,1979-04-04
M136952306,changjing,劉庭瑋,F,223 板橋自強巷4號之1,na13@yahoo.com,1951-05-10,新加坡,勞工安全衛生管理師,0958449886,1997-06-12
O885655409,xia65,黎飛,F,49071 太平縣興街2號之6,jinli@gmail.com,1949-08-13,新加坡,廣告AE業務人員,0933979542,1993-11-05
V839199149,chan,徐惠如,M,72014 基隆光明街55號0樓,minluo@gmail.com,1956-12-24,土耳其,法務助理,0900834748,2016-02-05
Q432957340,zhengjing,馬雅筑,F,129 橫山四維巷2號6樓,changchao@hotmail.com,1997-04-27,冰島,心理學研究人員,(03) 94887279,2005-11-23
M815298381,jluo,李佳慧,M,827 板橋國凱八德路2號3樓,xiuying73@hotmail.com,1923-03-11,葡萄牙,影片製作技術人員,077 90084575,1993-11-08
L813077399,xiaoyan,韓佳慧,M,788 白沙天母街3號0樓,sliao@yahoo.com,1939-10-30,盧安達,系統整合／ERP專案師,0908936573,1986-06-27
C018698870,ping37,王建宏,F,51363 台中縣廣慈巷22號之2,minxue@gmail.com,1986-10-12,埃及,研究人員,04-30614052,1978-04-16
B802849666,xiulan87,彭惠雯,F,83435 屏東縣復興路4號之0,junxue@gmail.com,1996-10-31,摩爾多瓦,統計學研究員,(07) 71996622,2011-05-07
V364798798,ming54,李詩婷,M,80885 苗栗新店路2段327號之7,guiyingfu@hotmail.com,1983-03-06,捷克,鑄造／鍛造模具技術人員,(01) 32881231,1973-01-07
Y142651479,qiang15,張飛,F,628 關山縣民有路1號2樓,ezeng@hotmail.com,1972-07-16,摩爾多瓦,工商登記服務人員,061 50463182,1982-06-20
S817903074,tao02,姚靜宜,M,479 牡丹大仁路39號之8,jingpeng@gmail.com,1945-01-22,茅利塔尼亞,不動產產權審核／估價師,04-98096556,2016-01-09
N348658370,guiying81,吳怡君,M,437 高雄市石牌路329號之9,jgao@yahoo.com,1965-04-01,波蘭,播音／配音人員,00 1530275,1994-09-07
L877707276,yuanguiying,藍雅萍,M,39974 新營市民富巷25號7樓,tao73@hotmail.com,1913-01-06,開曼群島,軟韌體測試工程師,0917372573,2009-10-31
V773806618,qiangma,李信宏,F,62554 卑南市和街巷5號1樓,chao13@yahoo.com,1954-11-10,安哥拉,系統整合／ERP專案師,(00) 14318572,1979-09-25
M327707228,zengyang,邱惠如,M,809 光復文山路34號2樓,kren@hotmail.com,1980-05-10,澳門,飯店工作人員,03 6686493,2008-09-05
I321972129,li22,朱雅玲,M,709 連江大坪路717號9樓,jingyang@hotmail.com,1943-02-05,菲律賓,統計精算人員,05 8445614,1991-05-21
P447792521,gongjie,容郁雯,M,934 台北石牌巷7段6號1樓,ming29@hotmail.com,1949-08-21,智利,飯店工作人員,001 73773536,1973-03-15
Y767920554,yiping,劉惠雯,F,380 台北市自強街7號之5,chaoxu@hotmail.com,1944-03-15,蓋亞那,公共衛生醫師,05-2779448,1974-04-11
M486322142,qiangye,林馨儀,M,495 宜蘭文昌巷475號2樓,xiulanliang@yahoo.com,1934-10-19,喀麥隆,調音技術員,05 2529611,1974-04-26
M426116547,qiang70,姚詩婷,M,157 三重縣雙連路5號0樓,dhao@yahoo.com,1919-02-07,保加利亞,居家服務督導員,096 55706899,1996-09-17
Y717069781,chao04,高佩珊,F,916 朴子動物園街91號之0,pzou@gmail.com,2007-12-12,直布羅陀,飛行機師,01-1001681,2010-11-02
R060405619,tmao,張郁婷,M,59252 太平中和街338號5樓,tao22@hotmail.com,1931-07-06,馬利,內業工程師,07-6551530,2014-04-23
X394342505,tfeng,陳馨儀,F,775 新北大勇巷711號之7,duanmin@yahoo.com,1932-03-06,史瓦濟蘭,半導體製程工程師,(04) 69933597,1983-08-14
B300896010,dtao,李冠霖,M,39754 板橋縣蘆洲路2號之7,nhe@gmail.com,1942-09-06,幾內亞,油漆工,04-1204077,2015-01-22
S243971810,junwen,王宜君,F,74875 八德市勝利街515號之3,qiang00@hotmail.com,1966-07-11,巴拿馬,安全／衛生檢驗人員,0973-949419,1976-11-04
J661662273,swan,曹雅萍,F,43325 台北新莊路417號之6,uxiao@hotmail.com,2013-07-14,安圭拉,機械加工技術人員,03-2458548,1973-11-10
S943785522,huangjing,張怡萱,M,482 連江自強路686號之4,gangwu@yahoo.com,1934-09-07,寮國,助理工程師,09-7317296,2006-04-04
K794971554,guchao,李中山,F,646 苗栗忠義路6號8樓,naxu@hotmail.com,1930-02-27,捷克,產品管理師,07-2574995,1983-12-24
L206373608,taoma,蔡美玲,M,283 光復新生路9號6樓,hsu@yahoo.com,1926-10-04,突尼西亞,品牌宣傳及媒體公關,00 5974210,2018-07-02
B068887348,xiuyinggao,祝志豪,F,15161 台北北投街9號之1,guiyingshao@hotmail.com,1988-11-11,宏都拉斯,電腦組裝／測試,0934998871,1972-04-05
P986497963,yangxiulan,王淑惠,M,82768 台中士林巷528號8樓,guli@yahoo.com,1911-08-07,史瓦濟蘭,櫃檯接待人員,034 48995338,1996-10-08
Y796551142,yanhou,高佩珊,F,193 中壢信義路1號3樓,mingzhong@hotmail.com,1987-08-17,貝里斯,麵包師,(06) 44736845,2005-05-20
Q341141907,gangwang,楊佳樺,F,733 斗六動物園街2段8號之1,taozhang@yahoo.com,1929-03-11,納米比亞,不動產／商場開發人員,02-80837639,1999-12-15
D156601793,qiangzeng,張淑娟,F,528 北港市士林路3段1號8樓,lei21@gmail.com,1996-04-22,波札那,泥水工,0999-803752,1998-09-16
Q842176731,huxiuying,劉雅芳,F,717 彰化新埔巷4段235號之3,yongwang@yahoo.com,1933-11-08,斯洛維尼亞,經營管理主管,(04) 79779334,2003-11-07
T252925332,tao12,朱惠如,F,656 鳳山縣雙連路70號之7,guiying59@hotmail.com,1926-09-17,貝里斯,船務／押匯／報關人員,0924419903,1984-06-16
A825446804,ligao,郭懿,M,22402 苗栗淡水巷4段2號0樓,qiaoxiuying@hotmail.com,2011-08-01,阿曼,診所助理,0986-162110,2018-10-28
O927581828,fangzhu,張思穎,M,72162 楊梅市天母街4號3樓,jingmo@hotmail.com,1964-03-13,西薩摩亞,珠心算老師,(05) 91800102,2012-09-28
Q190639855,lei37,劉怡君,F,88320 北港縣關渡街153號之5,yongsu@gmail.com,2003-03-01,美國,助理教授,03 5468683,2007-07-02
C908037004,ming00,何羽,F,53847 連江縣文化街58號之7,yanlong@gmail.com,2008-08-06,史瓦濟蘭,教保員,08 1088661,2016-08-22
M792960779,ming48,張龍,F,648 臺中長春路9號2樓,ydong@yahoo.com,1999-07-26,茅利塔尼亞,教育訓練人員,05-3034458,2000-11-11
J150511188,bzheng,劉美玲,M,48750 台中東興路98號3樓,jiesu@yahoo.com,1996-09-21,挪威,幼教班老師,0991-397031,2018-06-07
Z324056738,lixia,倪雅萍,F,17028 台中文昌巷40號4樓,bdai@gmail.com,1924-03-14,伊拉克,商業設計,02 2809054,2010-11-02
E557600265,shenping,劉淑貞,F,963 北竿市大勇街24號之2,xia55@hotmail.com,1912-07-05,迦納,光學工程師,0958667330,1993-10-26
D758148716,uluo,徐懿,F,839 褒忠石牌街319號2樓,yuyang@yahoo.com,1950-11-13,獅子山,金融交易員,0943-081767,2010-09-25
B954965544,lugang,宋淑娟,F,11313 新營縣新莊街7段93號之2,zhenggang@yahoo.com,1957-07-09,尼泊爾,日式廚師,098 24877423,2016-01-20
Y507392429,qiang08,呂佳穎,M,220 北港縣土城巷80號之8,yang24@hotmail.com,1962-03-23,幾內亞,醫療從業人員,021 89579107,1997-11-06
Z943537339,txie,徐靜怡,M,20687 員林縣自強街9段714號之5,fsu@yahoo.com,1988-01-25,寮國,產品管理師,0993-134746,1979-04-12
I907801014,dding,鄒羽,M,612 南投縣劍潭路7號之2,moguiying@yahoo.com,1992-09-27,智利,微機電工程師,(00) 48956083,2011-06-26
U689339953,qkang,鄭雅慧,M,71514 北斗光華街747號之3,xiulanshao@gmail.com,2011-07-12,德國,工程研發主管,0910312731,2003-11-12
E470070702,ixie,蕭佳樺,M,400 關山大同街59號0樓,pqiao@hotmail.com,2009-11-07,尚比亞,語文補習班老師,03-39735444,1989-04-04
G241954348,aren,李家瑋,F,747 台東市莒光巷793號之0,mingfan@hotmail.com,1952-06-24,新加坡,餐廚助手,04 4848969,1991-08-19
N086718949,wye,任婷婷,M,619 嘉義古亭巷6號7樓,guiyingtang@gmail.com,1995-10-06,史瓦濟蘭,工程助理,0940619987,1993-12-09
T104858742,fanggong,鞏志偉,M,48393 楊梅縣劍潭巷33號之4,xiulan81@yahoo.com,1921-06-18,巴拿馬,運輸交通專業人員,0938056202,1972-04-22
Y707055773,ming01,吳雅萍,F,42937 連江大坪街583號0樓,pinghao@hotmail.com,1950-03-30,孟加拉,人力資源人員,0910278286,1995-02-12
P636587640,xiuyingtang,李佳慧,F,500 台東市頂福州路43號之3,gangyang@hotmail.com,1919-02-26,多米尼克,金融專業主管,052 91606182,2017-04-09
K811157565,jcai,施婷婷,M,84572 梅山市光復街4號之0,juntian@yahoo.com,1995-06-28,蒙古,不動產產權審核／估價師,(09) 61082254,1987-11-16
C488506620,longlei,簡思穎,F,932 白沙市昆陽巷803號5樓,qinming@yahoo.com,1960-04-06,荷蘭,物理研究員,0940-590044,1986-03-21
Y885792460,guiying80,沈詩婷,F,31979 宜蘭國凱八德街100號之2,lilei@gmail.com,1953-04-28,波蘭,品管／品保主管,08-13882788,1992-06-26
D132293203,zshao,趙靜宜,M,31080 苗栗縣北投街5段90號之0,chaoding@hotmail.com,1971-06-09,亞塞拜然,水電工程繪圖人員,01 2422270,2013-06-25
T513735671,uyuan,常雅雯,F,310 光復縣新埔街592號5樓,xiaxie@yahoo.com,2017-08-27,阿曼,傳播媒體企劃人員,04-9833180,2016-01-03
B763612577,najia,陸怡萱,F,716 褒忠育英巷1段660號之8,qyan@yahoo.com,2011-10-14,印度,粉末冶金模具技術人員,04 8014437,1993-04-29
D912316529,yong25,龍佳樺,F,551 基隆民治路75號之9,gangliang@gmail.com,1950-04-03,緬甸,派報生／傳單派送,05 2620938,2012-09-06
